Date,Time,Sender_account,Receiver_account,Amount,Laundering_type,Cycle_ID,Cycle_Length,Hop_Number
2022-10-08,08:19:15,5314891492,6589200994,4626.13,Normal_Group,84,4,2
2022-10-09,11:09:57,6589200994,5042876447,21064.53,Normal_Group,84,4,3
2022-10-21,08:42:03,5042876447,6589200994,1085.43,Normal_Group,84,4,4
2022-10-07,13:21:40,6684218753,3682105766,2883.19,Normal_Group,85,4,1
2022-10-28,22:49:22,3682105766,6684218753,6171.29,Normal_Group,85,4,2
2022-11-02,00:16:46,6684218753,4550941759,12141.75,Normal_Group,85,4,3
2023-05-13,15:34:55,4550941759,6684218753,3364.31,Normal_Group,85,4,4
2022-10-07,17:28:16,4384794154,8965259964,2693.36,Normal_Group,86,4,1
2022-10-07,22:00:10,8965259964,4384794154,14380.3,Normal_Group,86,4,2
2022-10-17,12:14:23,4384794154,7684487446,10482.29,Normal_Group,86,4,3
2022-11-17,06:48:37,7684487446,4384794154,2538.93,Normal_Group,86,4,4
2022-10-08,15:10:56,3681004030,2318189504,1173.91,Normal_Group,87,4,1
2022-10-11,11:56:06,2318189504,3681004030,2197.74,Normal_Group,87,4,2
2022-10-16,19:21:21,3681004030,4368407890,10724.87,Normal_Group,87,4,3
2022-10-22,10:47:25,4368407890,3681004030,1323.49,Normal_Group,87,4,4
2022-10-07,15:00:00,9771225228,5964530690,745.04,Normal_Group,88,4,1
2022-10-10,14:53:31,5964530690,9771225228,2962.73,Normal_Group,88,4,2
2022-10-10,16:31:01,9771225228,2358242509,16253.04,Normal_Group,88,4,3
2022-11-12,13:20:42,2358242509,9771225228,623.75,Normal_Group,88,4,4
2022-10-07,18:59:07,2717995306,9314082897,24453.91,Normal_Group,89,4,1
2022-10-29,09:02:30,9314082897,2717995306,1254.39,Normal_Group,89,4,2
2022-10-30,16:30:59,2717995306,5917543418,7466.2,Normal_Group,89,4,3
2022-10-31,21:15:16,5917543418,2717995306,22563.66,Normal_Group,89,4,4
2022-10-08,09:57:01,4175686635,5416835972,3473.26,Normal_Group,90,4,1
2022-10-10,00:01:36,5416835972,4175686635,842.33,Normal_Group,90,4,2
2022-10-14,08:02:49,4175686635,9612115279,1196.55,Normal_Group,90,4,3
2022-10-22,12:50:37,9612115279,4175686635,3261.52,Normal_Group,90,4,4
2022-10-07,21:43:40,7965134988,9400182062,4116.15,Normal_Mutual,91,4,1
2022-11-25,16:32:30,9400182062,7965134988,4078.82,Normal_Mutual,91,4,2
2022-12-03,05:01:40,7965134988,9138058926,66277.98,Normal_Plus_Mutual,91,4,3
2023-03-03,09:51:03,9138058926,7965134988,3557.27,Normal_Plus_Mutual,91,4,4
2022-10-09,04:56:32,2214467036,6437807730,21589.85,Normal_Mutual,92,4,1
2022-11-18,05:14:33,6437807730,2214467036,21979.19,Normal_Mutual,92,4,2
2022-12-20,07:38:08,2214467036,7493645513,25881.96,Normal_Mutual,92,4,3
2023-01-18,21:46:05,7493645513,2214467036,25558.09,Normal_Mutual,92,4,4
2022-10-07,15:55:36,7538735672,401024787,1953.79,Normal_Group,93,4,1
2022-10-07,20:56:33,401024787,7538735672,14548.86,Normal_Group,93,4,2
2022-10-09,21:39:04,7538735672,8739379988,1904.25,Normal_Group,93,4,3
2022-11-01,17:33:30,8739379988,7538735672,1580.35,Normal_Group,93,4,4
2022-10-13,08:47:03,1794722317,4896060504,9380.16,Normal_Mutual,94,4,1
2022-11-27,15:22:58,4896060504,1794722317,9543.42,Normal_Mutual,94,4,2
2023-03-15,19:18:13,1794722317,3349246360,106802.4,Normal_Plus_Mutual,94,4,3
2023-08-15,10:23:07,3349246360,1794722317,9832.66,Normal_Plus_Mutual,94,4,4
2022-10-08,20:16:44,555310198,517997932,10316.54,Normal_Group,95,4,1
2022-10-11,10:48:23,517997932,555310198,8163.96,Normal_Group,95,4,2
2022-10-12,14:00:43,555310198,2120663602,825.97,Normal_Group,95,4,3
2022-12-13,06:47:45,2120663602,555310198,12258.41,Normal_Group,95,4,4
2022-10-07,18:29:38,7602193205,8917875525,11948.99,Normal_Group,96,4,1
2022-10-11,11:14:48,8917875525,7602193205,1291.3,Normal_Group,96,4,2
2022-10-13,14:01:13,7602193205,9847050018,15920.11,Normal_Group,96,4,3
2023-05-07,14:22:28,9847050018,7602193205,9816.87,Normal_Group,96,4,4
2022-10-07,12:42:41,7192588619,5784381078,1193.72,Normal_Group,97,4,1
2022-10-13,09:05:41,5784381078,7192588619,8508.37,Normal_Group,97,4,2
2022-10-13,09:48:46,7192588619,6260061701,11395.87,Normal_Group,97,4,3
2022-11-04,07:52:24,6260061701,7192588619,1360.2,Normal_Group,97,4,4
2022-10-07,12:50:21,5460360634,5882500635,1838.14,Normal_Group,98,4,1
2022-10-14,15:51:22,5882500635,5460360634,3944.03,Normal_Group,98,4,2
2022-10-18,19:02:29,5460360634,7369150381,4912.53,Normal_Group,98,4,3
2022-10-20,19:11:11,7369150381,5460360634,1599.98,Normal_Group,98,4,4
2022-10-08,12:24:26,671762334,7295250500,2953.85,Normal_Group,99,4,1
2022-10-08,21:08:33,7295250500,671762334,686.61,Normal_Group,99,4,2
2022-10-13,00:52:17,671762334,3512635924,12064.53,Normal_Group,99,4,3
2022-12-15,17:12:32,3512635924,671762334,2370.89,Normal_Group,99,4,4
2022-10-11,20:47:13,2206157455,7770757768,10116.2,Normal_Mutual,100,4,1
2022-11-21,17:51:41,7770757768,2206157455,10307.63,Normal_Mutual,100,4,2
2023-02-24,06:49:28,2206157455,5265051639,151680.1,Normal_Plus_Mutual,100,4,3
2023-03-24,14:00:56,5265051639,2206157455,8766.21,Normal_Plus_Mutual,100,4,4
2022-10-12,05:42:56,9780391428,2502196805,68077.51,Normal_Plus_Mutual,101,4,1
2022-11-12,10:42:47,2502196805,9780391428,4167.93,Normal_Plus_Mutual,101,4,2
2023-03-30,19:12:04,9780391428,8316000397,55818.42,Normal_Mutual,101,4,3
2023-05-19,23:05:26,8316000397,9780391428,54858.3,Normal_Mutual,101,4,4
2022-10-07,22:54:54,9606537579,2294265158,1329.0,Normal_Group,102,4,1
2022-10-17,08:54:20,2294265158,9606537579,920.56,Normal_Group,102,4,2
2022-10-17,14:39:06,9606537579,3940991317,7270.73,Normal_Group,102,4,3
2022-10-31,12:37:30,3940991317,9606537579,1399.71,Normal_Group,102,4,4
2022-10-07,16:19:21,6162961822,4821769218,2397.86,Normal_Group,103,4,1
2022-10-10,08:19:55,4821769218,6162961822,8424.26,Normal_Group,103,4,2
2022-10-12,21:03:14,6162961822,1900782882,2431.41,Normal_Group,103,4,3
2022-10-14,08:52:39,1900782882,6162961822,2692.62,Normal_Group,103,4,4
2022-10-07,14:45:41,2984074945,7408985397,3119.74,Normal_Group,104,4,1
2022-10-12,10:00:35,7408985397,2984074945,16253.09,Normal_Group,104,4,2
2022-10-16,10:40:19,2984074945,528630579,6665.76,Normal_Group,104,4,3
2022-10-27,21:25:56,528630579,2984074945,3022.22,Normal_Group,104,4,4
2022-10-07,23:55:44,7922074390,6931999244,2882.15,Normal_Group,105,4,1
2022-10-09,19:19:08,6931999244,7922074390,19865.88,Normal_Group,105,4,2
2022-10-10,12:44:16,7922074390,8660206208,830.75,Normal_Group,105,4,3
2022-11-01,13:38:54,8660206208,7922074390,2643.15,Normal_Group,105,4,4
2022-10-07,22:13:14,6669852230,6114054573,5173.81,Normal_Group,106,4,1
2022-10-11,13:41:51,6114054573,6669852230,7105.95,Normal_Group,106,4,2
2022-10-12,08:11:39,6669852230,488790043,6293.68,Normal_Group,106,4,3
2022-11-04,13:54:54,488790043,6669852230,5906.86,Normal_Group,106,4,4
2022-10-08,00:03:38,4250545253,5826699952,6342.45,Normal_Group,107,4,1
2022-10-09,21:39:03,5826699952,4250545253,12334.37,Normal_Group,107,4,2
2022-10-10,17:08:59,4250545253,8975961481,4295.16,Normal_Group,107,4,3
2022-10-24,23:02:03,8975961481,4250545253,5199.86,Normal_Group,107,4,4
2022-10-07,13:18:19,1946099401,4476128758,6942.55,Normal_Group,108,4,1
2022-10-22,20:33:29,4476128758,1946099401,733.4,Normal_Group,108,4,2
2022-10-25,20:49:34,1946099401,5961356618,9262.35,Normal_Group,108,4,3
2023-02-19,11:10:28,5961356618,1946099401,5795.84,Normal_Group,108,4,4
2022-10-08,06:41:14,9151185449,8876788290,7898.34,Normal_Group,109,4,1
2022-10-08,09:40:56,8876788290,9151185449,439.43,Normal_Group,109,4,2
2022-10-08,20:34:24,9151185449,4006538968,25571.31,Normal_Group,109,4,3
2022-11-13,21:08:29,4006538968,9151185449,8631.05,Normal_Group,109,4,4
2022-10-07,20:09:40,8846792455,3333726654,1745.29,Normal_Group,110,4,1
2022-10-08,20:43:35,3333726654,8846792455,9561.34,Normal_Group,110,4,2
2022-10-11,13:03:01,8846792455,5379094539,2678.03,Normal_Group,110,4,3
2022-12-02,13:32:35,5379094539,8846792455,1978.18,Normal_Group,110,4,4
2022-10-08,11:36:10,3066863319,445333728,71238.77,Normal_Mutual,111,4,1
2022-11-25,05:54:41,445333728,3066863319,71863.76,Normal_Mutual,111,4,2
2023-01-15,12:59:03,3066863319,2533580080,57843.95,Normal_Mutual,111,4,3
2023-02-12,19:13:54,2533580080,3066863319,57195.51,Normal_Mutual,111,4,4
2022-10-07,14:09:30,7515750718,8776175971,10308.67,Normal_Group,112,4,1
2022-10-10,10:57:50,8776175971,7515750718,3041.22,Normal_Group,112,4,2
2022-10-13,12:39:17,7515750718,3441559679,737.79,Normal_Group,112,4,3
2022-11-27,23:30:55,3441559679,7515750718,8327.22,Normal_Group,112,4,4
2022-10-07,11:40:04,4777404343,1323718593,2303.57,Normal_Group,113,4,1
2022-10-17,06:12:07,1323718593,4777404343,5426.14,Normal_Group,113,4,2
2022-10-19,16:59:09,4777404343,7894255460,664.99,Normal_Group,113,4,3
2022-10-30,18:28:10,7894255460,4777404343,1849.04,Normal_Group,113,4,4
2022-10-07,14:35:13,7344045063,6380749012,2013.27,Normal_Group,114,4,1
2022-11-04,15:35:34,6380749012,7344045063,723.53,Normal_Group,114,4,2
2022-11-07,09:40:38,7344045063,3474233272,7778.41,Normal_Group,114,4,3
2022-11-09,13:32:34,3474233272,7344045063,1697.55,Normal_Group,114,4,4
2022-10-07,17:39:09,9170792542,7004885416,3923.43,Normal_Group,115,4,1
2022-10-31,08:06:51,7004885416,9170792542,3339.67,Normal_Group,115,4,2
2022-11-03,12:32:13,9170792542,4093846390,2540.06,Normal_Group,115,4,3
2022-11-09,17:12:42,4093846390,9170792542,3419.96,Normal_Group,115,4,4
2022-10-07,14:23:52,1439240302,9971122994,3476.49,Normal_Group,116,4,1
2022-10-07,19:46:38,9971122994,1439240302,3410.71,Normal_Group,116,4,2
2022-10-07,20:27:24,1439240302,3662081178,3047.47,Normal_Group,116,4,3
2022-12-19,08:45:34,3662081178,1439240302,3669.39,Normal_Group,116,4,4
2022-10-07,20:07:55,2477907704,6680550076,2912.59,Normal_Group,117,4,1
2022-10-11,09:59:41,6680550076,2477907704,2793.29,Normal_Group,117,4,2
2022-10-15,14:06:24,2477907704,7390230470,5252.39,Normal_Group,117,4,3
2022-10-16,07:04:39,7390230470,2477907704,2344.23,Normal_Group,117,4,4
2022-10-10,12:42:12,834341898,2816619080,18558.41,Normal_Mutual,118,4,1
2022-10-25,00:12:27,2816619080,834341898,18331.17,Normal_Mutual,118,4,2
2023-01-12,12:40:47,834341898,3751946635,17041.15,Normal_Mutual,118,4,3
2023-02-26,14:18:08,3751946635,834341898,16913.03,Normal_Mutual,118,4,4
2022-10-07,13:13:43,5878478934,9736890208,1254.9,Normal_Group,119,4,1
2022-10-09,07:40:59,9736890208,5878478934,18518.06,Normal_Group,119,4,2
2022-10-09,15:35:17,5878478934,875809483,3555.07,Normal_Group,119,4,3
2022-10-29,05:15:27,875809483,5878478934,1356.42,Normal_Group,119,4,4
2022-10-08,06:19:43,9096405654,513526360,4934.86,Normal_Group,120,4,1
2022-10-13,10:27:03,513526360,9096405654,323.4,Normal_Group,120,4,2
2022-10-14,10:53:10,9096405654,163726511,1114.59,Normal_Group,120,4,3
2022-10-14,14:03:59,163726511,9096405654,3949.67,Normal_Group,120,4,4
2022-10-07,14:15:43,5007881669,6949300930,4069.78,Normal_Group,121,4,1
2022-10-08,11:32:46,6949300930,5007881669,9307.78,Normal_Group,121,4,2
2022-10-08,22:53:08,5007881669,5660590908,3923.82,Normal_Group,121,4,3
2023-02-25,12:54:33,5660590908,5007881669,4522.98,Normal_Group,121,4,4
2022-10-07,11:56:00,6362402354,1070668333,2852.41,Normal_Group,122,4,1
2022-10-20,15:22:35,1070668333,6362402354,1721.86,Normal_Group,122,4,2
2022-10-20,21:08:25,6362402354,4212253849,1954.15,Normal_Group,122,4,3
2022-10-27,15:35:58,4212253849,6362402354,2408.33,Normal_Group,122,4,4
2022-10-09,18:00:30,8495815200,9598832480,24088.34,Normal_Mutual,123,4,1
2022-11-24,22:27:32,9598832480,8495815200,23973.19,Normal_Mutual,123,4,2
2022-12-02,01:26:58,8495815200,4248836991,25389.81,Normal_Mutual,123,4,3
2022-12-21,13:04:08,4248836991,8495815200,25902.25,Normal_Mutual,123,4,4
2022-10-07,13:21:01,8501920513,813395681,7500.77,Normal_Group,124,4,1
2022-10-11,20:34:08,813395681,8501920513,6050.21,Normal_Group,124,4,2
2022-10-30,21:54:20,8501920513,3768903148,6152.04,Normal_Group,124,4,3
2022-11-19,16:59:55,3768903148,8501920513,6417.39,Normal_Group,124,4,4
2022-10-08,13:07:35,6698865290,9713076501,2224.27,Normal_Group,125,4,1
2022-10-10,16:26:37,9713076501,6698865290,19498.02,Normal_Group,125,4,2
2022-10-16,17:33:20,6698865290,7304187142,18875.99,Normal_Group,125,4,3
2022-11-24,10:10:23,7304187142,6698865290,1808.18,Normal_Group,125,4,4
2022-10-07,11:30:53,5503043137,8498645435,12565.72,Normal_Group,126,4,1
2022-10-14,20:22:30,8498645435,5503043137,8220.57,Normal_Group,126,4,2
2022-10-16,21:46:19,5503043137,8137549889,6361.54,Normal_Group,126,4,3
2022-10-17,18:41:46,8137549889,5503043137,11805.11,Normal_Group,126,4,4
2022-10-07,17:50:52,7252463628,7110822102,3144.98,Normal_Group,127,4,1
2022-10-10,15:23:54,7110822102,7252463628,4627.75,Normal_Group,127,4,2
2022-10-21,17:07:38,7252463628,3789282916,3906.91,Normal_Group,127,4,3
2023-02-10,20:59:20,3789282916,7252463628,2577.09,Normal_Group,127,4,4
2022-10-07,11:37:39,2403186083,3115472752,3632.19,Normal_Group,128,4,1
2022-10-07,23:06:04,3115472752,2403186083,424.92,Normal_Group,128,4,2
2022-10-08,13:19:16,2403186083,2318011667,1174.36,Normal_Group,128,4,3
2022-10-12,15:58:25,2318011667,2403186083,4171.66,Normal_Group,128,4,4
2022-10-07,23:44:18,5305679073,8043079684,5867.83,Normal_Group,129,4,1
2022-10-09,13:29:22,8043079684,5305679073,9345.8,Normal_Group,129,4,2
2022-10-16,12:59:09,5305679073,6495133864,5594.46,Normal_Group,129,4,3
2022-11-13,10:10:40,6495133864,5305679073,4747.03,Normal_Group,129,4,4
2022-10-10,10:56:51,28703079,4335894411,25277.7,Normal_Mutual,130,4,1
2022-11-06,18:12:59,4335894411,28703079,24836.39,Normal_Mutual,130,4,2
2023-03-18,07:35:45,28703079,3868648431,288654.99,Normal_Plus_Mutual,130,4,3
2023-05-18,19:41:44,3868648431,28703079,20509.23,Normal_Plus_Mutual,130,4,4
2022-10-07,18:15:02,5522779820,7129380142,7072.59,Normal_Group,131,4,1
2022-10-09,15:52:47,7129380142,5522779820,816.5,Normal_Group,131,4,2
2022-10-24,04:01:10,5522779820,2038970964,865.11,Normal_Group,131,4,3
2022-10-28,17:25:55,2038970964,5522779820,8085.58,Normal_Group,131,4,4
2022-10-07,13:15:40,4724445469,9259863330,13634.37,Normal_Group,132,4,1
2022-10-08,22:55:24,9259863330,4724445469,10179.72,Normal_Group,132,4,2
2022-10-09,15:43:11,4724445469,104522823,3905.86,Normal_Group,132,4,3
2022-10-30,06:40:30,104522823,4724445469,13813.57,Normal_Group,132,4,4
2022-10-29,23:15:54,1946865116,494228269,15346.69,Normal_Mutual,133,4,1
2022-12-16,16:41:10,494228269,1946865116,15359.41,Normal_Mutual,133,4,2
2023-07-05,16:46:28,1946865116,6513811735,244177.53,Normal_Plus_Mutual,133,4,3
2023-08-05,16:48:39,6513811735,1946865116,18229.88,Normal_Plus_Mutual,133,4,4
2022-10-07,19:49:13,9336506866,7178493231,18074.65,Normal_Mutual,134,4,1
2022-11-15,19:54:11,7178493231,9336506866,18341.55,Normal_Mutual,134,4,2
2023-03-17,05:43:01,9336506866,6690478743,277690.03,Normal_Plus_Mutual,134,4,3
2023-05-17,20:56:22,6690478743,9336506866,15034.4,Normal_Plus_Mutual,134,4,4
2022-10-07,17:00:27,4569841157,5434745348,538.51,Normal_Group,135,4,1
2022-10-10,22:18:36,5434745348,4569841157,5400.45,Normal_Group,135,4,2
2022-10-13,12:09:11,4569841157,1156010341,7636.85,Normal_Group,135,4,3
2022-10-18,19:38:03,1156010341,4569841157,569.36,Normal_Group,135,4,4
2022-10-07,20:46:12,6401860693,2602241434,2942.4,Normal_Group,136,4,1
2022-10-12,10:47:33,2602241434,6401860693,11316.82,Normal_Group,136,4,2
2022-10-14,14:16:35,6401860693,4616007424,3488.54,Normal_Group,136,4,3
2022-11-01,01:22:00,4616007424,6401860693,2645.08,Normal_Group,136,4,4
2022-10-07,10:50:42,3758118046,2487128589,2564.96,Normal_Group,137,4,1
2022-10-07,19:59:14,2487128589,3758118046,1235.27,Normal_Group,137,4,2
2022-10-08,17:16:35,3758118046,6670277228,6408.53,Normal_Group,137,4,3
2022-10-15,20:13:52,6670277228,3758118046,2548.42,Normal_Group,137,4,4
2022-10-08,09:39:22,9076373256,7894785048,2233.36,Normal_Group,138,4,1
2022-10-08,22:11:22,7894785048,9076373256,6488.46,Normal_Group,138,4,2
2022-10-14,10:35:18,9076373256,1397183553,4322.39,Normal_Group,138,4,3
2022-11-30,10:53:28,1397183553,9076373256,2193.04,Normal_Group,138,4,4
2022-10-07,12:53:26,997621089,9722801226,8040.71,Normal_Group,139,4,1
2022-10-11,22:40:10,9722801226,997621089,6255.53,Normal_Group,139,4,2
2022-10-16,08:34:44,997621089,1528167673,3309.91,Normal_Group,139,4,3
2022-11-01,13:59:06,1528167673,997621089,9242.11,Normal_Group,139,4,4
2022-10-07,12:27:08,3781986126,8931201593,3005.16,Normal_Group,140,4,1
2022-10-12,16:38:14,8931201593,3781986126,3713.6,Normal_Group,140,4,2
2022-10-13,09:27:37,3781986126,5626509486,2789.5,Normal_Group,140,4,3
2022-11-11,20:05:53,5626509486,3781986126,3387.83,Normal_Group,140,4,4
2022-10-07,11:47:13,5028744894,344014011,61023.46,Normal_Plus_Mutual,141,4,1
2022-11-07,21:51:15,344014011,5028744894,4571.32,Normal_Plus_Mutual,141,4,2
2022-11-30,02:00:17,5028744894,7772256689,60520.89,Normal_Mutual,141,4,3
2022-12-29,17:02:06,7772256689,5028744894,61569.48,Normal_Mutual,141,4,4
2022-10-08,13:03:22,8114537680,9664035705,1980.03,Normal_Group,142,4,1
2022-10-10,14:21:11,9664035705,8114537680,1970.08,Normal_Group,142,4,2
2022-10-18,02:36:45,8114537680,6390615796,4094.4,Normal_Group,142,4,3
2022-11-23,16:40:51,6390615796,8114537680,2364.75,Normal_Group,142,4,4
2022-10-07,20:25:12,1036522841,9890201143,19528.18,Normal_Mutual,143,4,1
2022-11-12,16:23:58,9890201143,1036522841,19730.76,Normal_Mutual,143,4,2
2022-12-12,19:45:53,1036522841,4527167389,19702.76,Normal_Mutual,143,4,3
2023-01-10,20:41:26,4527167389,1036522841,19766.89,Normal_Mutual,143,4,4
2022-12-13,16:58:58,7242929646,1186643364,24123.69,Normal_Mutual,144,4,1
2023-01-19,20:08:34,1186643364,7242929646,24006.74,Normal_Mutual,144,4,2
2023-03-08,18:39:09,7242929646,3470418068,387766.59,Normal_Plus_Mutual,144,4,3
2023-05-08,19:11:17,3470418068,7242929646,23117.55,Normal_Plus_Mutual,144,4,4
2022-10-07,11:59:35,144148532,6770825970,11689.93,Normal_Group,145,4,1
2022-10-11,22:55:04,6770825970,144148532,1108.35,Normal_Group,145,4,2
2022-10-12,16:36:07,144148532,1587962819,2571.13,Normal_Group,145,4,3
2022-10-17,23:24:29,1587962819,144148532,11344.4,Normal_Group,145,4,4
2022-10-07,14:23:20,6744599788,1698816381,3528.2,Normal_Group,146,4,1
2022-10-09,07:14:41,1698816381,6744599788,11568.77,Normal_Group,146,4,2
2022-10-09,08:20:58,6744599788,9647322263,5016.68,Normal_Group,146,4,3
2022-10-19,21:50:12,9647322263,6744599788,3041.24,Normal_Group,146,4,4
2022-10-07,21:38:55,1740627102,9349460468,2868.4,Normal_Group,147,4,1
2022-10-17,16:04:53,9349460468,1740627102,4865.8,Normal_Group,147,4,2
2022-10-19,18:26:02,1740627102,3238228159,5936.02,Normal_Group,147,4,3
2022-11-10,11:00:20,3238228159,1740627102,3155.98,Normal_Group,147,4,4
2022-10-07,21:41:18,1723994139,1140704377,2590.85,Normal_Group,148,4,1
2022-10-09,20:51:15,1140704377,1723994139,11089.38,Normal_Group,148,4,2
2022-10-10,11:31:10,1723994139,735543853,2394.21,Normal_Group,148,4,3
2022-10-18,13:13:41,735543853,1723994139,2126.31,Normal_Group,148,4,4
2022-10-08,13:55:02,3284784822,3936490590,4478.66,Normal_Group,149,4,1
2022-10-08,21:36:48,3936490590,3284784822,3149.99,Normal_Group,149,4,2
2022-10-10,12:05:57,3284784822,1346814033,2403.31,Normal_Group,149,4,3
2022-10-12,18:56:41,1346814033,3284784822,3626.51,Normal_Group,149,4,4
2022-10-07,15:40:40,274239431,6635382937,2519.08,Normal_Group,150,4,1
2022-10-21,23:54:23,6635382937,274239431,1741.03,Normal_Group,150,4,2
2022-10-22,20:33:02,274239431,8470336947,1908.45,Normal_Group,150,4,3
2022-11-23,12:31:17,8470336947,274239431,2220.75,Normal_Group,150,4,4
2022-10-07,11:50:56,1976727841,8307428288,11266.24,Normal_Mutual,151,4,1
2022-10-17,12:12:30,8307428288,1976727841,11454.97,Normal_Mutual,151,4,2
2023-04-20,09:03:47,1976727841,802503764,245840.8,Normal_Plus_Mutual,151,4,3
2023-08-20,17:11:55,802503764,1976727841,12732.16,Normal_Plus_Mutual,151,4,4
2022-10-08,12:01:07,5561906489,8660814688,26612.06,Normal_Mutual,152,4,1
2022-10-25,12:12:40,8660814688,5561906489,26142.35,Normal_Mutual,152,4,2
2023-03-13,16:54:38,5561906489,7221001729,405862.05,Normal_Plus_Mutual,152,4,3
2023-04-13,16:04:42,7221001729,5561906489,22071.56,Normal_Plus_Mutual,152,4,4
2022-10-07,15:04:46,8494600637,8013762919,2234.53,Normal_Group,153,4,1
2022-10-11,01:38:30,8013762919,8494600637,4101.38,Normal_Group,153,4,2
2022-10-16,08:13:44,8494600637,4527378605,8588.54,Normal_Group,153,4,3
2022-11-04,14:44:49,4527378605,8494600637,2095.9,Normal_Group,153,4,4
2022-10-11,07:48:38,8599797344,7808282066,6954.83,Normal_Group,154,4,1
2022-10-14,16:28:25,7808282066,8599797344,5061.51,Normal_Group,154,4,2
2022-10-14,21:11:07,8599797344,8716873784,1906.59,Normal_Group,154,4,3
2022-11-02,22:57:05,8716873784,8599797344,6379.17,Normal_Group,154,4,4
2022-10-07,14:49:06,7523088692,7244592169,1049.83,Normal_Group,155,4,1
2022-10-09,11:50:53,7244592169,7523088692,14578.77,Normal_Group,155,4,2
2022-10-23,06:13:05,7523088692,5091105940,7572.27,Normal_Group,155,4,3
2022-11-21,14:38:28,5091105940,7523088692,1180.88,Normal_Group,155,4,4
2022-10-08,21:46:47,8295014793,1309470364,2178.99,Normal_Group,156,4,1
2022-10-09,14:51:09,1309470364,8295014793,3072.35,Normal_Group,156,4,2
2022-10-11,16:42:00,8295014793,1614025951,1666.06,Normal_Group,156,4,3
2022-10-28,22:22:04,1614025951,8295014793,2532.34,Normal_Group,156,4,4
2022-10-07,17:06:35,2716024400,226999582,36556.83,Normal_Mutual,157,4,1
2022-11-17,22:41:06,226999582,2716024400,36915.21,Normal_Mutual,157,4,2
2022-11-25,08:20:31,2716024400,4132495037,31525.25,Normal_Mutual,157,4,3
2022-12-27,17:30:16,4132495037,2716024400,31101.66,Normal_Mutual,157,4,4
2022-10-08,12:25:25,5393102088,8658779696,68688.31,Normal_Plus_Mutual,158,4,1
2022-11-08,15:20:30,8658779696,5393102088,4932.89,Normal_Plus_Mutual,158,4,2
2023-04-15,17:07:50,5393102088,5077596450,66187.49,Normal_Mutual,158,4,3
2023-05-19,17:34:15,5077596450,5393102088,66472.01,Normal_Mutual,158,4,4
2022-10-17,19:33:59,7557651734,9308898185,38867.52,Normal_Mutual,159,4,1
